Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.785397748,9/20/2016,13,0.48,10,31.16,19.52,46.60,1.84,29.32,30.11,3140,,
0.513002761,8/10/2017,9,0.00,10,25.81,17.71,58.24,8.64,29.33,30.12,2917.75,,
0.056032142,2/15/2016,9,1.00,2.98,-2.65,-2.80,94.56,7.16,29.13,29.92,1000.5,,
0.471935502,10/31/2016,13,0.05,10,18.13,13.17,70.35,12.23,29.23,30.02,3443.5,,
0.197596212,4/22/2017,14,0.00,10,17.12,0.28,29.84,20.20,29.29,30.08,4687.5,,
0.125910379,2/4/2017,11,0.14,10,-0.15,-11.38,41.52,18.80,29.54,30.34,2023,,
0.466764165,1/27/2017,9,1.00,10,-0.92,-3.62,78.72,15.40,29.17,29.96,310.5,,
0.171947995,9/3/2016,16,0.63,10,25.53,14.94,49.44,6.84,29.34,30.13,2303,,
0.268446435,9/28/2017,10,0.14,10,18.98,11.06,60.68,2.12,29.41,30.21,3847.75,,
0.630763893,5/28/2016,14,0.00,10,26.29,19.88,64.44,19.04,29.17,29.96,3436.5,,
0.096815558,7/6/2016,13,0.00,10,25.60,16.00,55.28,6.20,29.06,29.85,4459,,
0.751719686,8/2/2017,12,0.69,10,28.12,18.87,54.25,4.92,29.26,30.06,4474.75,,
0.512515821,12/19/2016,16,0.00,10,-8.15,-12.37,68.53,7.08,29.83,30.63,42.45,,
0.09365932,4/6/2016,12,1.00,3.65,9.68,9.13,94.62,16.69,28.83,29.61,253,,
0.762886969,3/30/2017,13,0.98,9.11,18.70,16.37,88.53,9.37,28.75,29.54,2451.75,,
0.221373838,5/13/2016,16,0.00,10,20.69,8.45,42.84,10.56,29.13,29.92,2608.75,,
0.917127017,5/20/2017,7,1.00,2.05,13.12,12.65,97.54,11.29,29.2,30,42.08,,
0.32809813,2/6/2017,6,0.00,9.92,-2.01,-2.47,88.72,6.32,29.21,30,2.44,,
0.056274124,3/7/2017,16,0.14,10,11.15,-1.32,40.76,19.76,29.22,30.01,1470.25,,
0.698633519,11/7/2016,13,0.00,10,19.82,8.27,45.80,6.80,29.48,30.28,2242.5,,
0.554124778,5/14/2017,17,0.00,10,27.32,9.77,31.20,12.56,29.07,29.86,1835.25,,
0.207020742,6/10/2017,14,0.00,10,30.49,10.33,27.24,18.48,29.11,29.9,4458.25,,
0.917472832,9/12/2017,15,0.00,10,24.81,10.19,38.04,14.36,29.04,29.83,1693.75,,
0.897922075,8/2/2017,17,0.66,10,27.59,20.53,62.80,3.64,29.21,30,1168.75,,
0.814363625,1/14/2017,15,1.00,4.38,-0.13,-0.97,91.47,8.35,29.63,30.43,216.25,,
0.374841511,6/15/2016,6,0.52,6.65,23.38,22.27,96.58,7.04,29.03,29.82,120.73,,
0.780609702,3/13/2017,12,1.00,6.89,-0.87,-1.98,86.23,10.15,29.31,30.11,81.68,,
0.807234119,6/30/2017,14,0.14,10,28.28,20.67,61.00,8.20,29.04,29.83,1068.25,,
0.299396809,2/22/2017,9,0.99,0.66,12.21,12.55,99.01,7.55,29.04,29.84,2319.75,,
0.671095715,8/7/2016,8,0.44,10,22.86,15.60,64.00,8.00,29.24,30.06,1606.75,,
0.09974942,4/5/2017,16,1.00,6.63,9.33,8.47,95.66,18.89,28.74,29.52,117.18,,
0.513760399,1/13/2017,7,0.00,10,-5.65,-8.05,79.76,10.64,29.85,30.66,124.26,,
0.287940111,12/9/2016,7,0.04,9.96,-4.96,-8.33,21.58,10.28,8.54,30.55,77.33,,
0.887979876,1/5/2017,14,0.99,6.69,-10.05,-13.64,72.35,5.84,29.25,30.04,153.75,,
0.329987837,3/10/2016,10,0.38,8.92,9.37,7.19,44.41,12.54,15.97,30.08,746.25,,
0.3670626,10/3/2016,9,1.00,9.04,18.69,14.74,78.12,0.28,29.33,30.12,1189,,
0.951621404,6/2/2016,7,0.00,10,22.02,14.92,61.24,2.24,29.28,30.07,910,,
0.118527389,7/14/2017,8,0.00,10,23.90,19.99,79.76,8.04,29.32,30.12,2154.25,,
0.811432185,11/27/2016,17,1.00,10,6.48,4.93,85.76,15.04,29.13,29.92,0,,
0.325367737,12/3/2016,11,1.00,10,2.27,-1.41,74.43,7.04,29.57,30.37,943.25,,
0.677723345,10/2/2017,17,0.00,10,25.44,8.82,33.52,9.80,29.37,30.17,694.75,,
0.532641839,8/25/2017,14,0.00,10,23.92,10.72,43.40,8.60,29.41,30.21,4128.25,,
0.222320025,2/12/2016,16,0.31,10,-2.99,-11.06,51.92,22.24,29.42,30.22,674.25,,
0.962314202,3/13/2017,17,1.00,3.26,-1.22,-2.19,88.83,12.41,29.32,30.12,34.38,,
0.736564046,9/7/2017,16,0.01,10,21.48,8.02,40.52,12.52,29.27,30.06,2505.75,,
0.208783389,3/8/2017,6,0.00,10,1.73,-1.73,70.84,10.80,29.33,30.12,162.82,,
0.780085483,12/3/2016,14,1.00,10,2.77,-1.18,75.64,5.64,29.54,30.34,780.25,,
0.38397704,1/27/2017,10,1.00,10,-0.93,-3.39,79.68,13.76,29.17,29.96,314.5,,
0.816585373,6/12/2017,10,0.44,10,30.29,20.24,52.60,8.92,29.22,30.01,3903,,
0.364932697,6/5/2017,15,0.14,10,31.59,13.54,34.09,18.04,28.97,29.76,3873.25,,
0.003199492,5/3/2017,9,0.01,10,10.27,4.98,65.48,7.72,29.38,30.18,1542.5,,
0.607010801,8/1/2017,15,0.85,10,24.50,16.22,59.30,5.31,29.28,30.07,1367.75,,
0.064584238,1/30/2017,10,0.00,10,-3.67,-6.97,69.47,7.32,29.26,30.05,972,,
0.094146618,1/18/2017,15,0.92,10,4.69,2.60,85.84,13.08,29.31,30.1,403.75,,
0.427739988,7/19/2017,7,0.83,7,23.45,22.36,99.76,1.92,29.34,30.14,470.38,,
0.564478365,11/9/2016,11,0.42,10,11.47,7.01,71.44,11.28,29.54,30.34,3513,,
0.866805683,3/13/2017,14,1.00,4.16,-0.67,-1.76,88.85,10.31,29.29,30.09,64.75,,
0.448256026,6/27/2016,16,0.00,10,30.88,18.68,45.12,12.36,29.25,30.04,2966.25,,
0.797739969,1/3/2017,14,1.00,6.44,3.90,3.72,94.85,16.23,28.98,29.77,157.38,,
0.975558946,1/17/2017,11,1.00,10,6.19,5.81,93.68,15.68,29.13,29.92,470,,
0.062186987,5/8/2017,17,0.00,10,18.46,9.10,53.16,7.04,29.21,30,1704.5,,
0.986976353,3/25/2016,10,0.83,10,3.19,-0.95,71.92,5.00,29.31,30.1,4050,,
0.662711026,7/14/2016,13,0.00,10,26.75,12.71,42.88,8.06,29.15,29.95,4447,,
0.521811615,9/11/2016,12,0.01,10,23.53,10.51,42.68,0.00,29.41,30.21,4553.5,,
0.493040254,4/11/2017,6,0.96,9.92,9.55,8.45,88.58,4.73,29.36,30.16,78.85,,
0.51954002,2/4/2017,6,0.00,10,-10.59,-12.45,83.84,0.24,29.64,30.44,0.77,,
0.861800555,6/24/2017,6,0.00,10,17.41,14.84,83.04,8.32,29.2,29.99,77.23,,
0.87862059,7/24/2016,11,0.19,10,30.79,25.60,75.00,14.00,29.15,29.97,3812.75,,
0.64180337,4/15/2016,11,0.00,10,22.11,1.47,24.24,9.48,29.39,30.18,3495.5,,
0.333196723,8/3/2016,16,0.00,10,29.05,22.20,63.00,7.00,29.2,30.02,2056.75,,
0.424926658,2/26/2017,17,0.46,10,6.70,-5.42,40.84,20.04,29.26,30.05,52.86,,
0.418381129,9/24/2016,6,0.96,1.46,19.25,19.82,95.71,7.39,29.35,30.15,3.8,,
0.649150829,7/19/2017,9,0.14,10,27.50,24.31,83.60,5.68,29.34,30.13,3016.5,,
0.670834863,10/8/2017,14,0.17,10,25.77,11.76,41.72,9.60,28.96,29.75,3334.25,,
0.091838879,5/11/2016,9,0.97,5.92,19.26,18.00,95.08,7.58,29.26,30.05,1755.5,,
0.398446313,1/15/2017,6,0.31,4.68,-1.59,-2.59,94.28,0.12,29.63,30.43,0,,
0.889357929,1/13/2017,15,0.00,10,-0.84,-4.15,74.76,15.32,29.83,30.63,461,,
0.367576817,3/26/2016,17,0.00,10,15.42,3.10,41.72,10.16,29.27,30.06,1619.25,,
0.109825769,7/16/2016,17,0.01,10,22.11,7.69,33.23,1.11,29.3,30.1,1959.5,,
0.939353769,3/24/2016,12,0.83,10,13.20,9.36,74.51,25.12,28.71,29.49,1427,,
0.583389997,4/22/2016,16,0.92,7.04,14.30,10.33,77.04,13.00,29.26,30.05,1675.75,,
0.181737007,6/2/2017,14,0.00,10,29.23,4.64,20.08,5.56,29.27,30.06,4372.5,,
0.719586819,10/25/2017,6,0.00,10,2.83,1.31,90.00,7.04,29.04,29.83,0,,
0.313573218,11/29/2016,9,0.00,10,9.52,8.48,90.92,10.96,28.82,29.6,2116.5,,
0.316061804,4/18/2016,14,0.00,9.96,27.61,3.96,19.96,9.40,29.43,30.23,3958,,
0.018111579,7/6/2017,17,0.38,10,29.78,22.56,66.60,3.64,29.17,29.96,669.5,,
0.562920613,2/8/2016,14,1.00,1.78,-4.87,-6.80,82.31,16.86,28.96,29.76,370,,
0.24192732,5/20/2016,11,0.16,10,20.17,5.51,36.40,12.44,29.3,30.09,1991.5,,
0.914506432,11/10/2016,17,0.00,10,10.64,6.46,73.04,8.12,29.27,30.06,0,,
0.225160446,1/23/2017,7,0.97,5.77,3.38,2.94,94.54,15.00,28.92,29.71,63.21,,
0.692232146,11/10/2016,13,0.00,10,15.42,6.34,54.00,17.76,29.31,30.1,3584.25,,
0.904788768,4/25/2016,11,0.83,10,25.91,13.16,42.52,20.96,28.97,29.76,3954.25,,
0.302043074,9/4/2017,8,0.00,10,22.58,18.92,76.12,11.72,29.08,29.87,1449,,
0.990704852,9/7/2017,9,0.00,10,17.95,10.12,59.60,9.96,29.31,30.11,3162.5,,
0.86116176,4/23/2016,14,0.00,10,19.03,7.99,47.00,7.60,29.31,30.11,4500.75,,
0.042280315,2/9/2016,6,1.00,8.36,-7.32,-9.58,79.56,14.32,29.01,29.8,0.3,,
0.933889232,2/28/2017,10,1.00,1.58,12.46,12.42,98.24,12.54,29.07,29.86,458.25,,
0.676179205,5/27/2017,7,1.00,0.62,16.21,16.13,99.04,8.96,29.11,29.91,442,,
0.261368377,5/28/2016,7,0.30,10,21.98,19.85,84.23,15.73,29.15,29.94,576.75,,
0.768724417,2/14/2017,10,0.00,10,6.58,1.38,69.60,15.08,29.14,29.93,3985.75,,
0.214865899,3/7/2016,7,0.74,10,8.22,5.74,83.96,10.96,29.16,29.95,149.38,,
0.223450041,11/14/2016,10,0.00,10,13.07,5.71,56.36,14.20,29.19,29.98,3502.75,,
0.973394243,7/20/2016,17,0.00,10,28.86,23.90,72.00,7.00,29.3,30.12,2165.25,,
0.069184184,1/18/2017,8,1.00,4.84,2.00,1.71,95.58,7.38,29.38,30.18,105.38,,
0.768305667,7/13/2017,9,0.28,10,25.60,23.47,85.00,8.72,29.26,30.05,1453,,
0.720773069,7/5/2017,13,0.00,10,29.12,22.31,65.40,5.72,29.29,30.08,812.25,,
0.631963592,12/14/2016,12,0.83,10,-6.07,-11.93,54.44,13.24,29.39,30.19,195.75,,
0.521725048,1/4/2017,11,0.29,10,-7.02,-11.52,67.88,19.36,29.34,30.13,4162.25,,
0.301126101,6/12/2017,8,0.00,10,28.43,20.18,60.12,13.68,29.24,30.03,2193.5,,
0.641408744,7/15/2017,17,0.00,10,25.56,18.02,60.08,1.24,29.27,30.06,2056.5,,
0.94278212,7/17/2016,17,0.00,10,28.64,25.28,79.18,11.17,29.21,30.01,1591.25,,
0.649891487,1/27/2017,8,1.00,10,-1.09,-3.33,82.56,13.44,29.18,29.97,203.75,,
0.566159963,7/10/2016,10,0.00,10,25.15,16.68,58.64,7.36,29.29,30.08,3920.25,,
0.829350763,4/23/2017,14,0.00,10,21.77,-3.03,18.68,12.36,29.25,30.04,4675,,
0.804480767,8/28/2017,7,1.00,5.84,19.20,16.59,83.88,3.00,29.27,30.06,400.75,,
0.090607725,9/20/2016,17,0.00,10,28.98,19.53,53.00,4.28,29.31,30.1,1003,,
0.704484596,9/30/2016,14,1.00,9.54,18.88,16.44,79.47,9.26,29.22,30.01,698.25,,
0.955175055,8/16/2016,13,0.54,10,26.92,22.88,79.44,4.76,29.3,30.09,3879,,
0.960555035,10/29/2016,14,0.00,10,26.53,15.49,49.52,16.16,29.15,29.94,2842,,
0.071531446,8/24/2017,12,0.42,10,24.94,13.35,47.44,9.72,29.31,30.1,3427,,
0.221537291,3/26/2017,14,0.98,10,15.97,10.03,63.04,17.31,29.06,29.85,2335.5,,
0.987144247,5/6/2017,9,0.56,10,12.55,6.71,65.11,11.50,29,29.8,2275,,
0.391998849,7/13/2016,15,0.19,10,29.92,23.90,65.00,14.00,29.03,29.85,3592.25,,
0.985640788,3/29/2016,16,0.00,10,14.30,-0.07,36.52,12.12,29.41,30.21,2899.5,,
0.891272132,6/17/2016,15,0.01,10,29.90,14.11,34.80,6.12,29.23,30.02,3350.75,,
0.657390115,8/28/2017,9,0.16,10,21.13,18.52,83.88,5.64,29.25,30.04,795.75,,
0.954943176,9/1/2017,17,0.00,10,20.09,11.18,53.48,11.52,29.29,30.08,2012,,
0.327477715,5/4/2017,17,1.00,9.84,8.46,7.06,87.92,23.32,29.03,29.82,300.5,,
0.924903249,11/7/2016,6,0.14,10,5.65,5.04,88.04,0.32,29.52,30.32,50.62,,
0.340366925,9/8/2016,8,1.00,3.12,23.86,23.62,98.11,6.86,29.14,29.94,23.55,,
0.322710915,4/20/2017,16,0.66,10,21.34,11.51,49.88,20.96,29.08,29.87,1914.25,,
0.184680125,3/13/2016,15,0.99,9.79,16.77,15.37,87.54,6.85,28.89,29.67,1359.25,,
0.765420916,1/31/2017,16,0.01,10,4.95,1.00,21.58,10.28,8.52,29.91,120.95,,
0.600669857,4/28/2017,14,1.00,6.89,12.53,12.04,92.00,14.41,29.05,29.84,331.35,,
0.730374919,8/14/2016,12,0.15,10,24.47,21.45,77.08,5.04,29.29,30.08,1458.25,,
0.1088372,10/4/2017,15,1.00,9.92,23.69,21.05,85.50,8.65,29.46,30.26,630.75,,
0.427891029,9/25/2016,9,0.48,9.92,26.29,20.77,70.28,6.72,29.29,30.08,2573.25,,
0.183542883,9/19/2017,7,1.00,9.7,20.01,19.94,97.96,0.00,29.17,29.96,65.08,,
0.111468186,7/1/2016,9,0.63,10,21.36,16.39,69.60,12.56,29.27,30.06,3433,,
0.200073339,2/23/2016,12,0.00,10,8.32,-0.86,51.92,15.44,29.23,30.02,4407,,
0.482839712,12/29/2016,10,0.00,10,2.17,-1.25,76.60,22.00,29.18,29.97,3244.75,,
0.048116879,7/10/2017,6,0.70,10,23.56,20.60,80.80,9.72,29.15,29.94,43.88,,
0.561861045,6/28/2016,16,0.64,10,24.59,15.33,54.48,10.80,29.31,30.11,2500,,
0.232655112,4/19/2017,15,0.17,10,27.72,16.62,21.02,10.92,8.52,30.01,922,,
0.645116253,8/13/2016,16,1.00,10,25.46,22.36,78.24,7.76,29.12,29.91,1495.25,,
0.076683391,3/1/2017,9,1.00,6.6,7.20,6.59,92.40,27.16,28.84,29.62,264.25,,
0.442400038,11/8/2016,7,1.00,10,12.53,10.50,84.68,6.76,29.42,30.22,53.83,,
0.205691674,1/10/2017,8,1.00,8.96,5.26,4.43,94.43,21.27,28.89,29.67,47.5,,
0.321073421,2/27/2016,13,0.00,10,10.19,3.49,62.84,19.28,29.2,29.99,4439.25,,
0.923581536,12/15/2016,11,0.00,10,-10.85,-18.34,51.72,9.84,29.69,30.49,3370.75,,
0.007532477,8/27/2016,15,0.55,10,30.07,24.50,70.64,7.32,29.25,30.04,2420,,
0.113843748,4/10/2017,9,0.00,10,20.50,13.25,60.36,16.72,29.14,29.93,2528,,
0.310389616,3/13/2016,9,1.00,2.49,13.68,12.87,99.74,7.89,28.97,29.76,180.25,,
0.667218056,9/13/2016,7,0.00,10,18.07,15.80,86.04,0.20,29.31,30.11,526.5,,
0.862892669,5/17/2017,12,0.00,10,27.72,13.36,38.92,23.68,28.95,29.74,2641.25,,
0.508765805,7/24/2016,14,0.00,10,31.21,25.60,68.00,10.00,29.13,29.95,3987.75,,
0.886499734,9/27/2017,13,0.00,10,23.11,11.72,49.56,10.36,29.3,30.09,2605.75,,
0.755864578,3/4/2016,8,0.00,10,-1.16,-4.99,74.76,7.44,29.41,30.21,2757,,
0.375507118,6/2/2016,10,0.00,10,25.58,10.86,39.20,2.56,29.29,30.08,2787.75,,
0.964338413,6/27/2017,12,0.01,10,22.66,7.83,38.80,4.48,29.35,30.14,1583.75,,
0.133712802,10/27/2017,9,0.89,10,5.66,-0.69,64.92,14.48,29.11,29.9,891.75,,
0.624969687,9/19/2016,6,0.00,10,14.03,13.33,91.92,0.12,29.28,30.07,18.1,,
0.525793615,4/10/2016,7,0.73,10,5.10,-1.80,62.04,21.04,29.17,29.96,285.75,,
0.195747293,9/24/2016,16,0.42,7.44,29.87,20.22,57.36,8.60,29.28,30.08,1618,,
0.979925801,2/7/2016,17,0.15,10,5.74,2.05,71.64,12.44,29.04,29.83,19.33,,
0.025846829,6/17/2017,8,0.14,10,24.53,20.63,77.20,9.84,28.92,29.71,437,,
0.904417513,7/12/2017,12,0.65,10,31.17,25.86,70.15,9.51,29.18,29.98,3102.5,,
0.441947598,4/30/2016,11,1.00,2.81,12.58,11.88,95.38,15.23,29.07,29.87,590.75,,
0.696879435,5/19/2016,12,0.14,10,20.89,3.75,30.68,2.88,29.37,30.17,4446.75,,
0.418123343,9/13/2017,9,1.00,4.84,17.54,17.34,97.34,5.89,28.99,29.78,332,,
0.427384232,6/23/2017,12,0.92,10,23.63,20.23,79.54,9.96,28.95,29.74,259.75,,
0.645273268,9/23/2016,11,0.00,10,30.08,18.66,48.24,2.68,29.29,30.08,4051.25,,
0.997008881,6/27/2016,12,0.00,10,25.19,3.15,21.55,9.41,29.3,30.09,4539.25,,
0.516458746,3/15/2017,12,0.00,10,-2.73,-9.15,58.20,12.04,29.61,30.41,2666,,
0.946252672,10/20/2017,15,0.00,10,25.58,8.42,34.00,10.88,29.31,30.1,2569,,
0.589658317,3/14/2016,12,1.00,7.44,13.39,12.21,91.80,7.44,28.92,29.71,1020.75,,
0.359762723,8/25/2017,9,0.00,10,19.37,11.43,57.72,7.68,29.45,30.25,2133.5,,
0.996598028,10/18/2017,11,0.00,10,19.96,7.04,43.76,13.44,29.39,30.19,4248.25,,
0.093390043,6/8/2017,9,0.00,10,23.35,8.96,37.96,3.72,29.25,30.04,3395.5,,
0.152026642,8/18/2016,10,0.45,10,28.23,23.63,73.68,5.68,29.3,30.09,2399,,
0.766038633,6/17/2016,7,0.00,10,20.69,16.69,75.88,13.00,29.23,30.03,1051.5,,
0.996027481,2/20/2017,16,0.00,10,20.25,11.50,56.68,15.72,29.21,30,336.75,,
0.782443678,4/7/2016,11,1.00,10,5.74,0.15,68.62,16.34,28.95,29.73,1734,,
0.756025621,9/7/2016,17,0.14,10,29.20,22.98,65.56,8.44,29.2,29.99,675.75,,
0.928699576,6/5/2017,10,0.00,10,30.52,11.41,29.44,3.84,28.99,29.78,4149,,
0.913425001,5/9/2017,12,0.88,10,24.24,16.58,64.40,4.36,29.09,29.88,4673.75,,
0.335234399,8/19/2017,13,0.15,10,29.00,17.52,48.76,4.36,29.17,29.96,3102.75,,
0.231929207,1/28/2017,8,1.00,7.04,-1.13,-2.56,87.56,10.64,29.04,29.83,171.25,,
0.713923247,5/14/2017,6,0.00,9.96,17.97,12.15,69.56,5.68,29.14,29.93,215.3,,
0.599547846,1/2/2017,14,1.00,1.89,7.90,7.62,99.84,8.00,29.15,29.94,201.5,,
0.953085795,11/23/2016,6,1.00,3.77,4.62,4.29,96.00,14.92,29.24,30.03,0,,
0.183873424,3/21/2016,12,0.63,10,9.26,-2.46,43.36,12.80,29.4,30.2,4096.5,,
0.555907633,2/10/2017,6,0.00,10,-3.74,-6.73,78.72,15.84,29.34,30.13,0,,
0.158185348,9/10/2017,14,0.00,10,23.56,8.14,36.20,9.28,29.54,30.34,4322.5,,
0.550897594,2/8/2017,14,1.00,0.71,-1.56,-2.11,92.56,14.52,29.14,29.93,26.03,,
0.785988336,2/9/2017,8,0.00,10,-12.24,-16.02,76.00,9.24,29.52,30.32,93.2,,
0.835884639,6/14/2017,10,0.29,10,32.02,22.39,55.76,11.28,29.15,29.94,3729.25,,
0.649650946,5/14/2017,11,0.00,10,27.22,11.67,36.72,13.00,29.15,29.94,4607.75,,
0.663832114,7/29/2017,9,0.00,10,20.50,13.54,60.92,10.56,29.31,30.11,3382,,
0.525053083,10/18/2017,17,0.00,10,17.51,8.16,54.41,8.88,29.31,30.1,367.7,,
0.451505711,2/18/2017,9,0.00,10,11.95,4.92,55.36,12.68,29,29.79,2239.25,,
0.180735943,6/11/2017,10,0.00,10,29.39,16.87,44.80,16.52,29.23,30.02,4076.5,,
0.98952258,7/10/2016,6,0.00,10,19.04,16.42,81.44,0.12,29.31,30.11,200.5,,
0.087107271,3/2/2016,13,0.00,10,1.46,-11.14,37.96,8.12,29.36,30.16,4055.75,,
0.469949857,3/15/2016,7,0.97,0.68,10.57,10.62,98.72,10.04,28.96,29.75,192.08,,
0.000938408,9/11/2017,15,0.00,10,22.64,10.48,45.84,11.60,29.34,30.14,2716.75,,
0.365944788,9/15/2016,11,0.54,10,26.47,18.77,62.12,6.40,29.39,30.19,3739.25,,
0.037820304,10/16/2016,17,0.48,10,20.28,18.91,87.96,8.04,29.09,29.88,311.35,,
0.839723362,10/26/2016,6,0.17,10,9.07,7.60,89.08,8.52,29.39,30.19,0,,
0.710361779,12/15/2016,13,0.00,10,-8.98,-18.79,41.47,10.64,29.67,30.47,2099.75,,
0.38892004,10/22/2016,7,0.14,10,3.08,1.25,79.24,2.56,29.35,30.15,196,,
0.930441215,10/26/2017,11,0.00,10,15.03,7.04,59.12,13.76,29.02,29.81,4083,,
0.216603841,4/14/2016,6,0.00,10,4.71,1.42,79.28,7.68,29.45,30.25,51.76,,
0.342666127,10/28/2016,9,0.00,10,11.63,9.26,81.92,14.76,29.45,30.25,2313.75,,
0.988569658,8/27/2017,12,0.02,10,26.18,14.39,48.08,6.28,29.31,30.1,4351.25,,
0.032808194,7/4/2017,17,0.00,10,25.09,22.54,86.73,5.36,29.24,30.03,354,,
0.703079713,5/28/2017,15,0.41,10,25.57,14.54,48.68,18.28,28.98,29.77,3125.5,,
0.36117639,4/9/2017,7,0.00,10,14.86,6.86,59.80,18.40,29.08,29.87,400.75,,
0.080324542,5/15/2016,17,0.00,10,13.55,-3.04,30.60,6.44,29.36,30.15,1846.25,,
0.396877569,9/11/2017,11,0.00,10,22.09,10.46,48.48,11.00,29.43,30.23,4004.75,,
0.820412951,3/16/2017,11,0.00,10,3.48,-7.49,44.20,7.08,29.55,30.35,4706.75,,
0.398395814,1/12/2017,8,1.00,10,0.56,0.12,91.88,7.28,29.16,29.95,64.75,,
0.199944714,4/3/2017,10,1.00,9.15,14.92,12.81,85.07,10.29,28.74,29.52,571,,
0.151795585,2/4/2017,17,1.00,10,1.07,-8.63,47.68,15.36,29.28,30.07,1.14,,
0.271188032,4/16/2017,15,0.84,9.04,20.04,16.90,79.28,11.44,29.24,30.03,1993.75,,
0.773042712,11/17/2016,14,0.00,10,23.34,11.85,46.28,20.08,29.01,29.8,1443.25,,
0.91978583,8/2/2016,9,0.44,10,26.00,21.97,68.32,3.00,29.31,30.11,1914,,
0.430231095,6/22/2017,8,0.40,10,26.42,22.13,73.31,11.46,29.12,29.91,763.5,,
0.579661508,2/28/2017,11,1.00,1.74,13.15,13.11,98.44,12.52,29.06,29.85,516.25,,
0.824923693,12/6/2016,9,1.00,2.64,1.63,0.99,95.12,8.64,28.97,29.77,552.25,,
0.992402508,5/14/2016,6,0.66,10,5.74,2.40,75.48,20.96,29.23,30.02,210.13,,
0.926490704,9/15/2017,17,0.00,10,28.80,16.26,44.12,5.68,29.2,29.99,795.5,,
0.081803017,3/30/2016,13,0.98,7.43,13.02,9.79,80.10,11.04,29.01,29.8,86.9,,
0.193762629,2/2/2017,6,0.00,10,-6.93,-11.64,67.76,12.12,29.59,30.39,0,,
0.740910639,1/10/2017,6,1.00,10,4.03,1.78,85.40,20.40,28.95,29.74,0,,
0.730005662,9/22/2016,17,0.00,10,28.83,15.28,41.16,5.36,29.2,29.99,405.5,,
0.888625295,5/16/2016,10,0.00,10,17.42,4.06,38.88,11.88,29.4,30.2,3745.5,,
0.982668566,7/22/2016,11,0.00,10,27.42,20.60,63.00,0.00,29.26,30.08,3595,,
0.090133803,10/8/2016,17,0.00,10,17.18,5.88,46.28,0.96,29.45,30.25,668.75,,
0.893465572,5/31/2017,9,0.00,10,21.68,8.38,40.24,14.00,29.26,30.05,3569.75,,
0.008124882,2/29/2016,8,0.00,10,2.32,-0.11,82.12,11.60,29.21,30,2518.5,,
0.150045107,7/31/2017,10,0.14,10,27.18,17.47,53.20,5.68,29.41,30.21,3905.25,,
0.855591672,2/20/2017,6,1.00,0.25,7.04,7.25,99.84,8.72,29.34,30.14,6.23,,
0.897612222,6/5/2016,10,0.90,10,21.45,16.69,72.31,14.00,28.98,29.77,2347.75,,
0.859094169,2/9/2016,15,1.00,4.78,-7.12,-10.71,73.38,20.35,29.12,29.91,517.5,,
0.344027721,9/14/2016,11,0.55,10,24.52,19.92,75.12,6.89,29.41,30.22,2418,,
0.812911805,8/7/2017,14,0.15,10,23.63,15.21,57.04,7.60,29.27,30.06,2807,,
0.386431342,5/5/2017,10,0.28,10,12.79,7.02,67.00,22.12,28.99,29.78,4623.25,,
0.115133547,5/15/2017,11,0.00,10,28.35,12.96,36.16,11.28,29.15,29.94,4540.75,,
0.899530353,8/25/2016,16,0.64,10,28.71,23.77,73.08,5.72,29.25,30.04,2372.75,,
0.557244566,8/29/2017,9,0.00,10,22.21,18.30,76.76,5.76,29.26,30.05,3058.75,,
0.106472007,8/25/2016,7,0.00,10,22.31,21.73,94.48,7.00,29.27,30.06,637,,
0.109235819,4/4/2016,7,0.98,9.92,3.27,0.00,78.19,16.42,29.23,30.02,469.25,,
0.815120104,7/9/2016,12,0.54,10,25.62,18.22,61.36,7.36,29.27,30.06,3565.75,,
0.890860728,6/18/2016,16,0.00,10,30.28,12.40,29.96,9.32,29.38,30.17,2655.25,,
0.523229475,12/9/2016,12,0.04,9.96,-3.25,-8.31,21.18,7.96,8.54,30.54,1226.75,,
0.122605048,2/13/2016,15,0.00,10,-6.95,-17.08,42.84,8.96,29.74,30.54,1998.5,,
0.100993426,9/17/2017,14,1.00,10,29.14,19.71,59.25,8.52,29.25,30.04,2377.5,,
0.021047579,7/16/2017,7,0.38,10,22.34,19.10,76.64,1.08,29.25,30.04,1119.75,,
0.505163782,3/23/2017,6,0.63,10,-0.81,-3.49,80.76,7.44,29.58,30.38,2.04,,
0.751708944,3/27/2016,12,0.28,10,18.35,1.74,31.84,11.35,29.07,29.86,2152.5,,
0.635555632,9/29/2016,8,0.99,10,15.82,13.82,87.84,8.12,29.32,30.11,1462,,
0.399651614,7/30/2017,16,0.42,10,27.52,13.73,20.75,5.08,8.53,30.17,2643.5,,
0.847971308,6/5/2017,11,0.28,10,31.64,10.63,26.40,5.64,28.98,29.77,4431.5,,
0.638652235,10/2/2017,10,0.90,10,24.14,11.80,45.56,10.80,29.41,30.21,2747,,
0.370138826,10/2/2017,8,0.72,10,20.50,12.14,58.20,9.08,29.41,30.21,1283,,
0.791350561,6/18/2017,8,1.00,10,23.56,20.93,85.35,12.30,28.92,29.71,426,,
0.559287804,6/12/2016,14,0.82,10,28.29,9.05,28.83,14.77,29.29,30.08,3775,,
